Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.02 VILA ALPINA,1171951,ESCADA EM FIBRA 15D - DUPLO ACESSO/ ESMIG FADA,15,"R$ 1034,00","R$ 77,55",ESCADA DE FIBRA 5D - DUPLO,50.6%,2016-09-20 00:00:00,AVALIAR: Similaridade moderada (50.6%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.02 VILA ALPINA,1182516,ANDAIME INDUSTRIAL DE 12 METROS / FORTEQUIP,15,"R$ 8243,54","R$ 1099,17",ROLAMENTO INDUSTRIAL DE ESFERA,28.6%,2017-04-20 00:00:00,MANTER: Similaridade muito baixa (28.6%). Mantém como patrimônio.
1.02 VILA ALPINA,1186465,RACK DE 19P - 44 US - ABERTO /CURITIBA RACKS,8,"R$ 935,29","R$ 148,08",RACK DE PAREDE 19P 12U,32.8%,2017-07-10 00:00:00,MANTER: Baixa similaridade (32.8%) com consumível 'RACK DE PAREDE 19P 12U...'. Provavelmente corretamente classificado.
1.02 VILA ALPINA,913581,TELA ELÉTRICA P/PROJEÇÃO 120P/TES,10,"R$ 920,73","R$ 0,00",TELA DE PROJEÇAO MOTORIZADA,40.3%,2009-11-17 00:00:00,AVALIAR: Similaridade moderada (40.3%) com consumível 'TELA DE PROJEÇAO MOTORIZADA...'. Possível reclassificação.
1.02 VILA ALPINA,1009618,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-04 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.02 VILA ALPINA,1009619,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-04 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.02 VILA ALPINA,1009620,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-04 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.02 VILA ALPINA,1009621,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-04 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.02 VILA ALPINA,1009622,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-04 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.02 VILA ALPINA,1009623,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-04 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.03 MOOCA,1278622,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4587,92",CATRACA BLINDADA,36.1%,2023-07-31 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.03 MOOCA,1278623,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4587,92",CATRACA BLINDADA,36.1%,2023-07-31 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.03 MOOCA,1278624,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4587,92",CATRACA BLINDADA,36.1%,2023-07-31 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.03 MOOCA,1278625,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4587,92",CATRACA BLINDADA,36.1%,2023-07-31 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.03 MOOCA,929848,CARRINHO FECHADO PORTA FERRAM./BEZAFER,30,"R$ 754,00","R$ 0,00",CARRINHO PLÁST.P/FERRAM.C/3 BANDEJAS,38.9%,2010-02-24 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'CARRINHO PLÁST.P/FERRAM.C/3 BANDEJAS...'. Provavelmente corretamente classificado.
1.03 MOOCA,1002443,ESTEIRA MANUAL PANTOGRÁFICA FLEXÍVEL,20,"R$ 5208,00","R$ 0,00",REVESTIMENTO FLEXÍVEL,30.8%,2011-06-21 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'REVESTIMENTO FLEXÍVEL...'. Provavelmente corretamente classificado.
1.03 MOOCA,912927,TELA ELÉTRICA PARA PROJEÇÃO 120P/TES,10,"R$ 920,73","R$ 0,00",TELA DE PROJEÇAO MOTORIZADA,39.5%,2009-11-16 00:00:00,MANTER: Baixa similaridade (39.5%) com consumível 'TELA DE PROJEÇAO MOTORIZADA...'. Provavelmente corretamente classificado.
1.03 MOOCA,958138,PALETEIRA/PALESTRANS TM2220-SN,30,"R$ 689,00","R$ 0,00",REPARO P/PALETEIRA HIDRÁULICA,26.2%,2010-10-29 00:00:00,MANTER: Similaridade muito baixa (26.2%). Mantém como patrimônio.
1.03 MOOCA,958139,PALETEIRA/PALESTRANS TM2220-SN,30,"R$ 689,00","R$ 0,00",REPARO P/PALETEIRA HIDRÁULICA,26.2%,2010-10-29 00:00:00,MANTER: Similaridade muito baixa (26.2%). Mantém como patrimônio.
1.03 MOOCA,989118,SISTEMA FLOW RACK DINÂMICO/AGUIA SIST.,20,"R$ 1991,00","R$ 0,00",SISTEMA URINÁRIO MASCULINO,25.9%,2011-03-22 00:00:00,MANTER: Similaridade muito baixa (25.9%). Mantém como patrimônio.
1.03 MOOCA,929849,CARRINHO FECHADO PORTA FERRAM./BEZAFER,30,"R$ 754,00","R$ 0,00",CARRINHO PLÁST.P/FERRAM.C/3 BANDEJAS,38.9%,2010-02-24 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'CARRINHO PLÁST.P/FERRAM.C/3 BANDEJAS...'. Provavelmente corretamente classificado.
1.03 MOOCA,1171832,ESCADA EM FIBRA 12D - DUPLO ACESSO/ W BERTOLO,15,"R$ 587,05","R$ 43,99",ESCADA DE FIBRA 5D - DUPLO,55.0%,2016-09-13 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.03 MOOCA,1171833,"ESCADA EXTENSÍVEL EM FIBRA 4,80X8,40M/ W BERTOLO",15,"R$ 750,00","R$ 56,25",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,50.9%,2016-09-13 00:00:00,AVALIAR: Similaridade moderada (50.9%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
1.03 MOOCA,1182517,ANDAIME INDUSTRIAL DE 12 METROS /FORTEQUIP,15,"R$ 8243,54","R$ 1099,17",ROLAMENTO INDUSTRIAL DE ESFERA,28.6%,2017-04-19 00:00:00,MANTER: Similaridade muito baixa (28.6%). Mantém como patrimônio.
1.03 MOOCA,1282089,ESCADA DE FIBRA 10 DEGRAUS DUPLO ACESSO,15,"R$ 673,33","R$ 533,06",ESCADA DE FIBRA 5D - DUPLO,63.9%,2023-11-23 00:00:00,RECLASSIFICAR: Alta similaridade (63.9%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Forte indicação de má classificação.
1.03 MOOCA,1282194,ESCADA DE FIBRA 12 DEGRAUS DUPLO ACESSO,15,"R$ 933,00","R$ 738,62",ESCADA DE FIBRA 5D - DUPLO,63.9%,2023-11-28 00:00:00,RECLASSIFICAR: Alta similaridade (63.9%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Forte indicação de má classificação.
1.03 MOOCA,858913,ESCADA DE ABRIR MAD.10DEG.PATAMAR-SINTESE,15,"R$ 248,00","R$ 0,00",ESCADA DE ABRIR (CÓD INATIVO),36.0%,2008-10-03 00:00:00,MANTER: Baixa similaridade (36.0%) com consumível 'ESCADA DE ABRIR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.03 MOOCA,901828,CARRINHO PARA TRANSPORTE DCE 0234,30,"R$ 145,00","R$ 0,00",CARRINHO TRANSPORTE BLOCOS,49.4%,2009-06-30 00:00:00,AVALIAR: Similaridade moderada (49.4%) com consumível 'CARRINHO TRANSPORTE BLOCOS...'. Possível reclassificação.
1.03 MOOCA,1007943,QUADRO BRANCO MAGNÉTICO 3000X1200MM,20,"R$ 365,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.1%,2011-10-17 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
1.03 MOOCA,1007944,QUADRO BRANCO MAGNÉTICO 3000X1200MM,20,"R$ 365,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.1%,2011-10-17 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
1.03 MOOCA,855222,QUADRO MAG.BR.MOVEL 200X100-DIDATICA BOARD,20,"R$ 364,00","R$ 0,00",QUADRO COMANDO SOBREP 20X60X100CM,25.4%,2008-09-02 00:00:00,MANTER: Similaridade muito baixa (25.4%). Mantém como patrimônio.
1.03 MOOCA,1008894,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-23 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.03 MOOCA,1008895,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-23 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.03 MOOCA,1008896,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-23 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.03 MOOCA,1008897,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-23 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.03 MOOCA,1008898,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-23 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.03 MOOCA,1008899,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-23 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.03 MOOCA,1008900,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-23 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.03 MOOCA,1008901,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-23 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.03 MOOCA,855221,QUADRO MAG.BR.MOVEL 200X100-DIDATICA BOARD,20,"R$ 364,00","R$ 0,00",QUADRO COMANDO SOBREP 20X60X100CM,25.4%,2008-09-02 00:00:00,MANTER: Similaridade muito baixa (25.4%). Mantém como patrimônio.
1.03 MOOCA,929850,CARRINHO FECHADO PORTA FERRAM./BEZAFER,30,"R$ 754,00","R$ 0,00",CARRINHO PLÁST.P/FERRAM.C/3 BANDEJAS,38.9%,2010-02-24 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'CARRINHO PLÁST.P/FERRAM.C/3 BANDEJAS...'. Provavelmente corretamente classificado.
1.03 MOOCA,943931,MANEQUIM P/TREINAM.DE RESP./RESUSCI ANNE,7,"R$ 5900,00","R$ 0,00",MANEQUIM PET TAMANHO 4,25.7%,2010-05-18 00:00:00,MANTER: Similaridade muito baixa (25.7%). Mantém como patrimônio.
1.03 MOOCA,1007930,QUADRO BRANCO MAGNÉT.MÓVEL 2000X1000MM,20,"R$ 315,00","R$ 0,00",QUADRO BRANCO 80X60cm,41.6%,2011-10-17 00:00:00,AVALIAR: Similaridade moderada (41.6%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.05 BARRA FUNDA,1093530,CARRINHO APARADOR EM INOX DC-1788,30,"R$ 850,00","R$ 0,00",PARAFUSO EM INOX 5\16 X 1,30.6%,2014-03-28 00:00:00,MANTER: Baixa similaridade (30.6%) com consumível 'PARAFUSO EM INOX 5\16 X 1...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1093525,CARRINHO P/TRANSPORTE DE FARINHA/ PERFIART,30,"R$ 1200,00","R$ 0,00",CARRINHO TRANSPORTE BARREIRAS,48.6%,2014-03-28 00:00:00,AVALIAR: Similaridade moderada (48.6%) com consumível 'CARRINHO TRANSPORTE BARREIRAS...'. Possível reclassificação.
1.05 BARRA FUNDA,1093523,CARRINHO P/TRANSPORTE DE FARINHA/ PERFIART,30,"R$ 1200,00","R$ 0,00",CARRINHO TRANSPORTE BARREIRAS,48.6%,2014-03-28 00:00:00,AVALIAR: Similaridade moderada (48.6%) com consumível 'CARRINHO TRANSPORTE BARREIRAS...'. Possível reclassificação.
1.05 BARRA FUNDA,1093524,CARRINHO P/TRANSPORTE DE FARINHA/ PERFIART,30,"R$ 1200,00","R$ 0,00",CARRINHO TRANSPORTE BARREIRAS,48.6%,2014-03-28 00:00:00,AVALIAR: Similaridade moderada (48.6%) com consumível 'CARRINHO TRANSPORTE BARREIRAS...'. Possível reclassificação.
1.05 BARRA FUNDA,970382,TELA ELÉTRICA P/PROJEÇÃO 120P /PROJETELAS,10,"R$ 900,00","R$ 0,00",TELA DE PROJEÇAO MOTORIZADA,39.5%,2011-01-12 00:00:00,MANTER: Baixa similaridade (39.5%) com consumível 'TELA DE PROJEÇAO MOTORIZADA...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1278733,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-02 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1278734,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-02 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1278735,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4638,33",CATRACA BLINDADA,36.1%,2023-08-02 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1084951,CARRINHO COLETOR C/TAMPA 700LTS CINZA/ CGM,30,"R$ 996,00","R$ 0,00",SACO COLETOR CARRINHO MULTIFUNCÃO,32.1%,2013-09-26 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'SACO COLETOR CARRINHO MULTIFUNCÃO...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1084952,CARRINHO COLETOR C/TAMPA 700LTS CINZA/ CGM,30,"R$ 996,00","R$ 0,00",SACO COLETOR CARRINHO MULTIFUNCÃO,32.1%,2013-09-26 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'SACO COLETOR CARRINHO MULTIFUNCÃO...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1088810,ESCADA EXTENSÍVEL 20 DEGR. DUPLO ACESS/ESCAFORT,15,"R$ 681,36","R$ 0,00",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,35.1%,2014-01-21 00:00:00,MANTER: Baixa similaridade (35.1%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1088811,ESCADA EXTENSÍVEL 20 DEGR. DUPLO ACESS/ESCAFORT,15,"R$ 681,36","R$ 0,00",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,35.1%,2014-01-21 00:00:00,MANTER: Baixa similaridade (35.1%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1171834,ESCADA EM FIBRA 12 DEGR. - DUPLO ACESS/ W BERTOLO,15,"R$ 587,05","R$ 43,99",ESCADA DE FIBRA 5D - DUPLO,54.1%,2016-09-14 00:00:00,AVALIAR: Similaridade moderada (54.1%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.05 BARRA FUNDA,1171835,"ESCADA EXTENSÍVEL C/ CATRACA 4,80 X 8,4/ W BERTOLO",15,"R$ 750,00","R$ 56,25",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,40.6%,2016-09-14 00:00:00,AVALIAR: Similaridade moderada (40.6%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
1.05 BARRA FUNDA,1182233,ANDAIME INDUSTRIAL DE 12 METROS - FERRARI,15,"R$ 8243,54","R$ 1030,47",ROLAMENTO INDUSTRIAL DE ESFERA,32.5%,2017-03-28 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ROLAMENTO INDUSTRIAL DE ESFERA...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,870030,ESCADA DUPLA PLATAF. 6DEGR. PATAM-SINTESE,15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,34.8%,2008-11-11 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,870031,ESCADA DUPLA PLATAF. 6DEGR. PATAM-SINTESE,15,"R$ 330,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,34.8%,2008-11-11 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,1220871,CARRO FERRAMENTA ADJUTANT - NACIONAL,30,"R$ 1275,23","R$ 425,09",FERRAMENTA PARA RODA FÔNICA,29.4%,2019-04-30 00:00:00,MANTER: Similaridade muito baixa (29.4%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,1279976,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,1279977,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,1279978,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,1279979,CATRACA INTERNA C/PEDESTAL,15,"R$ 6050,00","R$ 4688,75",CATRACA BLINDADA,36.1%,2023-09-20 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CATRACA BLINDADA...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,970383,TELA ELÉTRICA P/PROJEÇÃO 120P /PROJETELAS,10,"R$ 900,00","R$ 0,00",TELA DE PROJEÇAO MOTORIZADA,39.5%,2011-01-13 00:00:00,MANTER: Baixa similaridade (39.5%) com consumível 'TELA DE PROJEÇAO MOTORIZADA...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,1008942,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-24 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1008943,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 337,29","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-24 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1008952,ESCADA DUPLA EM FIBRA 12 DEGRAUS/W.BERTOLO,15,"R$ 519,57","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.5%,2011-11-24 00:00:00,AVALIAR: Similaridade moderada (54.5%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1008953,ESCADA DUPLA EM FIBRA 12 DEGRAUS/W.BERTOLO,15,"R$ 519,57","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.5%,2011-11-24 00:00:00,AVALIAR: Similaridade moderada (54.5%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1008960,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 224,76","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-24 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1008967,ESCADA DE ABRIR FIBRA 7 DEGRAUS/W.BERTOLO,15,"R$ 224,76","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,54.7%,2011-11-24 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1009729,TELA ELÉTRICA TENSIONADA 120P/PROJETELAS,10,"R$ 900,00","R$ 0,00",EXTENSÃO ELÉTRICA 3 TOMADAS 3M 3 PINOS,26.4%,2011-12-09 00:00:00,MANTER: Similaridade muito baixa (26.4%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,1171836,"ESCADA EXTENSÍVEL C/ CATRACA 4,80 X 8,4/ W BERTOLO",15,"R$ 750,00","R$ 56,25",ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO,40.6%,2016-09-14 00:00:00,AVALIAR: Similaridade moderada (40.6%) com consumível 'ESCADA EXTENSÍVEL DE FIBRA C/(PATRIMÔNIO...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1171837,ESCADA EM FIBRA 12 DEGR. - DUPLO ACESSO/W BERTOLO,15,"R$ 587,05","R$ 43,99",ESCADA DE FIBRA 5D - DUPLO,53.9%,2016-09-14 00:00:00,AVALIAR: Similaridade moderada (53.9%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1281269,ESCADA DE FIBRA 12 DEGRAUS DUPLO ACESSO,15,"R$ 933,00","R$ 730,85",ESCADA DE FIBRA 5D - DUPLO,63.9%,2023-10-31 00:00:00,RECLASSIFICAR: Alta similaridade (63.9%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Forte indicação de má classificação.
1.06 VILA LEOPOLDINA,1281270,ESCADA DE FIBRA 7D - DUPLO,15,"R$ 500,00","R$ 391,67",ESCADA DE FIBRA 5D - DUPLO,98.8%,2023-10-31 00:00:00,RECLASSIFICAR: Altíssima similaridade (98.8%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Item claramente mal classificado como patrimônio.
1.06 VILA LEOPOLDINA,1181199,ANDAIME INDUSTRIAL DE 12 METROS /FERRARI,15,"R$ 8243,54","R$ 1030,47",ROLAMENTO INDUSTRIAL DE ESFERA,32.5%,2017-03-02 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'ROLAMENTO INDUSTRIAL DE ESFERA...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,1220718,QUADRO BRANCO MAGNÉTICO 2000 X 1200 MM,20,"R$ 517,79","R$ 172,59",QUADRO MAGNÉTICO BRANCO 90X60cm,52.4%,2019-04-30 00:00:00,AVALIAR: Similaridade moderada (52.4%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,1008968,MANEQUIM P/RESSUSCITAÇÃO /SIMULACARE,7,"R$ 5300,00","R$ 0,00",MANEQUIM PET TAMANHO 4,30.8%,2011-11-25 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'MANEQUIM PET TAMANHO 4...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,1307598,TRIPÉ C/GUINCHO,15,"R$ 5802,50","R$ 5125,54",TRIPÉ SUPORTE,40.5%,2024-10-16 00:00:00,AVALIAR: Similaridade moderada (40.5%) com consumível 'TRIPÉ SUPORTE...'. Possível reclassificação.
