Localização;Inventário;Denominação do Imobilizado;Vida;Valor Aquisição;Valor Contábil;Item Consumível Similar;arquivo_origem;Ano Incorporação;Idade_Item;Valor_Aquisicao_Num;Valor_Contabil_Num;Vida_Num
5.64 VALINHOS;1157871;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 140,00;R$ 2,33;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2016;9;140;2,33;10
5.64 VALINHOS;1157873;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 140,00;R$ 2,33;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2016;9;140;2,33;10
5.64 VALINHOS;1157874;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 140,00;R$ 2,33;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2016;9;140;2,33;10
5.91 BRAGANÇA PAULISTA;1120309;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120310;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120311;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120312;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120313;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120314;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120315;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120316;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120317;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120318;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120319;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120320;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120321;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120322;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120323;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120324;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120325;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120326;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120327;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120328;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120329;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120330;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120331;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120332;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120333;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120334;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120335;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120336;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120337;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120338;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120307;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.91 BRAGANÇA PAULISTA;1120308;MICRÔMETRO EXT. 0-25MM - 0,01MM / STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
1.38 COTIA;1180072;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180073;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180074;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180075;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180076;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180077;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180078;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180079;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180065;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180066;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180067;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180068;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180069;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180070;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
1.38 COTIA;1180071;MICRÔMETRO EXT. 0-25MM - 0,01MM/ INSIZE;10;R$ 93,33;R$ 10,91;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2017_2025_20251006_104657.csv;2017;8;93,33;10,91;10
3.01 TAUBATÉ;1121301;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121304;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121305;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121311;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121334;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121335;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121336;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121337;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121314;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121315;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121316;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121317;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121330;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121331;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121318;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121319;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121320;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121321;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121332;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121333;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121322;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121324;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121325;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121326;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121327;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121328;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121329;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121338;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121299;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121300;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121302;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121303;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121306;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121307;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121309;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121310;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121312;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
3.01 TAUBATÉ;1121313;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 75,25;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2014;11;75,25;0;10
5.90 ARARAS;1140498;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 89,00;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2015;10;89;0;10
5.90 ARARAS;1140499;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 89,00;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2015;10;89;0;10
5.90 ARARAS;1140500;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 89,00;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2015;10;89;0;10
5.90 ARARAS;1140501;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 89,00;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2015;10;89;0;10
5.90 ARARAS;1140502;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 89,00;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2015;10;89;0;10
5.90 ARARAS;1140503;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 89,00;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2015;10;89;0;10
5.90 ARARAS;1140504;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 89,00;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2015;10;89;0;10
5.90 ARARAS;1140505;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 89,00;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2015;10;89;0;10
5.90 ARARAS;1140506;MICRÔMETRO EXT. 0-25MM - 0,01MM/ STARRETT;10;R$ 89,00;R$ 0,00;MICRÔMETRO EXT. 0-25MM - 0.01MM;Ferram. Instr. OficLab-ano-2012_2016_20251006_102437.csv;2015;10;89;0;10
